,generator_training_loss,discriminator_loss
0,1.0668582384335674,1.552690693466471
1,0.949724928528289,1.1884266692103655
2,0.9007499476419587,1.0374883875530136
3,0.8782490984686235,0.9359372635633847
4,0.854017917081993,0.8664743622435529
5,0.8489709013394446,0.8257181097699455
6,0.8818176418372841,0.7983947760367063
7,0.8599262432101886,0.7841827339434293
8,0.8399199629908377,0.7789772419834292
9,0.841328952330929,0.7740316368645541
10,0.8176649082892293,0.7704379803636935
11,0.8365843137931124,0.7647787335206555
12,0.8176778730038423,0.758441594017164
13,0.8105112084938242,0.7563028439527231
14,0.8038006947841115,0.7457222777745932
15,0.8042619811050661,0.7400992985119543
16,0.7969068011182444,0.7300099768625009
17,0.7910482970164283,0.7196721167416716
18,0.8012775906286496,0.7141106919292133
19,0.793186546465004,0.7054877307663726
20,0.8076142986906965,0.6964590530037977
21,0.8179713429574959,0.687654497449536
22,0.8186929839698882,0.6817216744924233
23,0.8342651129497584,0.6746396091573105
24,0.8306050972668446,0.666919677040882
25,0.8365189291008527,0.6644049051241264
26,0.8449207986868196,0.6567070521080309
27,0.8380283385928122,0.6527088094311413
28,0.8417136534113367,0.6500735867285786
29,0.843545706391626,0.6484028095866765
30,0.8420139282043134,0.6453954846565569
31,0.8396357469376065,0.6417777503323729
32,0.8294615431733509,0.6405604809595495
33,0.8259451127965565,0.6426926572194601
34,0.826739154434243,0.6384150315176303
35,0.8262584177623848,0.6383682755842963
36,0.8101391583899705,0.6385680691877224
37,0.8086544295686381,0.636116907231285
38,0.8028172245332644,0.6366536849722594
39,0.8049353821887753,0.6342921736722276
40,0.7912441963768627,0.6357163481821155
41,0.7893615940186486,0.6377704371109957
42,0.7741765274249546,0.6390487233506243
43,0.7568286819825254,0.6400504010473701
44,0.7499750441497385,0.6400299389234091
45,0.7364833420772522,0.6415629698041015
46,0.733603181519349,0.6410114938103288
47,0.7096441636239987,0.6426931840186209
48,0.7015887559213188,0.6462722461254692
49,0.6846220598244143,0.650597314695663
50,0.6696750677593762,0.6487031536026514
51,0.6478277351570596,0.6544821868121575
52,0.6417078020471622,0.6515156152098763
53,0.6398194185363245,0.6604549164391186
54,0.6044817267876869,0.6636772907256303
55,0.592345122991778,0.6668850623599475
56,0.5635354532977869,0.6763724695159443
57,0.5482078357960212,0.6771385720714672
58,0.5237425107026158,0.6808838074102378
59,0.4949557408204677,0.6966812241679785
60,0.4689621272593275,0.6877879865935107
61,0.3976062781920546,0.736358605197706
62,0.4566894054910762,0.7101505362560036
63,0.4678941539138823,0.7044287207851394
64,0.46243856374262404,0.7056777633684091
65,0.4468078355091611,0.7133517760810759
66,0.4067854072227649,0.7024988594731375
67,0.34830420635513104,0.7590574010320087
68,0.39335225945749996,0.7396991892665405
69,0.40634540348224946,0.7325886246287541
70,0.36835358061121065,0.7317127089191474
71,0.32943821499259274,0.7629763984835624
72,0.38702438664246885,0.7445426756226152
73,0.3476869209101021,0.7392235563456186
74,0.2798456223689159,0.7974140949383342
75,0.35417587237816667,0.7573324319494382
76,0.35407409232835413,0.7532740496675854
77,0.33725459498414784,0.756469948537581
78,0.35056879339829244,0.7422227317128807
79,0.33872735547091576,0.7682460603329255
80,0.3381228622416461,0.7610472661261648
81,0.2114799132399085,0.8387742807152024
82,0.3871721742217776,0.7597249930917294
83,0.3758296918521689,0.7514746795365164
84,0.328988373734986,0.7624822098157614
85,0.26456452001375014,0.8131954014155568
86,0.35120855447606236,0.7631316433228801
87,0.3679024554612973,0.7634994082073905
88,0.394772034293282,0.7473855070593693
89,0.34825049205315045,0.7481497486578126
90,0.2855308504855623,0.7897791080389357
91,0.21568512508209975,0.8581728093392886
92,0.3646086923164766,0.767924252645505
93,0.37688005126605895,0.760574669471677
94,0.38439066457609966,0.7521490966195291
95,0.39012852801160297,0.7551446713221782
96,0.3997554605934517,0.7476190565170655
97,0.4186391333617519,0.7436238646798728
98,0.36886376545391825,0.7425885385338038
99,0.37517797164224276,0.7699003718252967
